,TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,MerchantID,TransactionDuration,LoginAttempts
279,TX000280,AC00445,671.73,2023-10-16 16:15:54,Debit,Washington,D000641,M071,54,1
280,TX000281,AC00133,255.04,2023-11-23 16:15:59,Debit,Seattle,D000206,M084,152,1
281,TX000282,AC00362,45.77,2023-02-09 17:50:23,Debit,Philadelphia,D000484,M066,109,1
282,TX000283,AC00026,329.69,2023-01-09 16:54:30,Credit,San Antonio,D000278,M088,66,1
283,TX000284,AC00387,362.04,2023-07-10 16:37:11,Credit,Philadelphia,D000145,M059,198,2
284,TX000285,AC00451,11.92,2023-10-09 17:48:55,Debit,San Diego,D000678,M063,52,1
285,TX000286,AC00033,47.42,2023-12-19 16:46:08,Debit,San Diego,D000249,M012,28,1
286,TX000287,AC00087,35.99,2023-01-19 16:14:12,Debit,Miami,D000270,M023,129,1
287,TX000288,AC00159,151.19,2023-05-05 16:04:36,Credit,New York,D000658,M061,96,1
288,TX000289,AC00177,242.62,2023-07-10 16:40:15,Credit,San Francisco,D000332,M094,234,1
289,TX000290,AC00093,48.72,2023-09-29 18:54:28,Debit,Virginia Beach,D000567,M063,17,1
290,TX000291,AC00427,43.46,2023-07-21 17:02:42,Debit,Boston,D000263,M020,80,1
291,TX000292,AC00284,1036.21,2023-07-21 18:54:14,Debit,Omaha,D000129,M067,126,1
292,TX000293,AC00189,443.79,2023-10-09 18:28:04,Debit,Las Vegas,D000407,M099,87,1
293,TX000294,AC00495,365.14,2023-12-01 18:46:28,Debit,Dallas,D000640,M002,57,1
294,TX000295,AC00148,757.41,2023-05-05 16:31:53,Debit,Los Angeles,D000383,M048,37,1
295,TX000296,AC00272,20.54,2023-08-21 18:09:24,Debit,Fort Worth,D000348,M055,72,1
296,TX000297,AC00381,475.36,2023-10-02 16:03:09,Debit,Phoenix,D000540,M018,105,1
297,TX000298,AC00110,34.74,2023-06-26 16:40:21,Debit,San Francisco,D000320,M072,24,1
298,TX000299,AC00495,689.54,2023-03-06 16:46:57,Debit,Oklahoma City,D000395,M038,93,1
299,TX000300,AC00035,211.18,2023-10-16 16:09:47,Debit,Washington,D000428,M059,90,1
300,TX000301,AC00119,211.36,2023-11-21 16:23:41,Credit,Fort Worth,D000700,M041,286,1
301,TX000302,AC00488,744.41,2023-07-31 16:35:59,Credit,Houston,D000115,M095,107,1
302,TX000303,AC00466,61.43,2023-06-29 16:16:37,Debit,Phoenix,D000084,M035,170,1
303,TX000304,AC00489,167.44,2023-09-25 16:11:18,Debit,Mesa,D000483,M087,82,1
304,TX000305,AC00306,361.46,2023-04-07 17:23:05,Debit,Nashville,D000169,M093,83,1
305,TX000306,AC00431,378.85,2023-06-16 17:21:15,Debit,Virginia Beach,D000043,M089,126,1
306,TX000307,AC00233,241.11,2023-06-16 16:41:23,Debit,Columbus,D000443,M063,55,1
307,TX000308,AC00389,131.93,2023-09-11 17:31:10,Credit,Fort Worth,D000245,M049,13,1
308,TX000309,AC00067,20.28,2023-07-19 17:42:38,Debit,Oklahoma City,D000585,M047,213,1
309,TX000310,AC00300,415.88,2023-04-27 17:30:16,Debit,San Diego,D000146,M005,170,1
310,TX000311,AC00386,49.99,2023-02-09 17:53:59,Debit,Omaha,D000668,M062,139,1
311,TX000312,AC00285,1221.65,2023-09-27 16:55:35,Debit,Denver,D000098,M091,153,1
312,TX000313,AC00219,100.66,2023-06-16 18:58:50,Debit,Dallas,D000511,M024,144,1
313,TX000314,AC00445,485.54,2023-12-08 16:47:48,Debit,Louisville,D000343,M080,148,1
314,TX000315,AC00371,321.15,2023-02-10 17:06:40,Debit,Los Angeles,D000151,M037,179,1
315,TX000316,AC00164,711.3,2023-06-26 18:57:37,Debit,San Jose,D000581,M076,51,1
316,TX000317,AC00200,12.23,2023-10-12 16:02:13,Debit,Houston,D000177,M065,139,1
317,TX000318,AC00310,350.94,2023-10-30 17:17:51,Debit,Colorado Springs,D000154,M013,64,1
318,TX000319,AC00106,301.85,2023-04-18 17:43:50,Debit,Columbus,D000433,M062,25,1
319,TX000320,AC00444,29.34,2023-03-09 17:37:08,Debit,Louisville,D000029,M087,30,1
320,TX000321,AC00441,231.71,2023-04-24 17:01:08,Debit,Raleigh,D000315,M060,148,1
321,TX000322,AC00300,179.43,2023-08-11 18:20:48,Debit,Oklahoma City,D000421,M004,244,1
322,TX000323,AC00194,36.71,2023-01-30 17:11:53,Debit,Jacksonville,D000671,M095,55,1
323,TX000324,AC00248,138.12,2023-04-11 17:18:50,Credit,Los Angeles,D000182,M067,281,1
324,TX000325,AC00286,233.24,2023-04-17 16:56:06,Debit,Louisville,D000351,M070,72,1
325,TX000326,AC00049,609.14,2023-11-23 16:09:39,Debit,Tucson,D000224,M086,177,1
326,TX000327,AC00471,436.64,2023-12-25 17:46:24,Debit,Los Angeles,D000683,M033,111,1
327,TX000328,AC00434,870.43,2023-05-31 16:54:20,Debit,Los Angeles,D000427,M037,55,1
328,TX000329,AC00264,354.4,2023-11-06 17:23:08,Debit,Chicago,D000416,M046,128,1
329,TX000330,AC00316,22.63,2023-02-20 17:28:15,Debit,Kansas City,D000488,M052,112,1
330,TX000331,AC00087,182.19,2023-06-19 16:36:25,Debit,Mesa,D000101,M007,53,1
331,TX000332,AC00140,126.81,2023-10-30 16:58:01,Debit,Philadelphia,D000693,M036,290,1
332,TX000333,AC00418,288.17,2023-09-08 16:48:51,Debit,Virginia Beach,D000399,M012,50,1
333,TX000334,AC00187,118.77,2023-10-02 17:44:05,Debit,Atlanta,D000310,M066,123,1
334,TX000335,AC00077,651.82,2023-04-14 17:59:43,Debit,Indianapolis,D000280,M094,166,1
335,TX000336,AC00141,66.65,2023-10-17 16:58:59,Debit,Detroit,D000398,M100,33,1
336,TX000337,AC00332,98.53,2023-01-16 16:31:48,Debit,Denver,D000684,M085,166,1
337,TX000338,AC00439,138.95,2023-06-02 16:48:43,Debit,Washington,D000675,M090,30,1
338,TX000339,AC00055,33.89,2023-11-10 16:10:34,Debit,Nashville,D000588,M079,177,1
339,TX000340,AC00299,23.71,2023-09-18 16:04:52,Debit,Atlanta,D000284,M005,164,1
340,TX000341,AC00107,1830.0,2023-03-01 16:31:58,Debit,San Antonio,D000436,M082,238,1
341,TX000342,AC00171,26.06,2023-12-21 17:01:24,Debit,San Diego,D000689,M096,283,1
342,TX000343,AC00493,17.07,2023-05-01 17:17:12,Debit,Los Angeles,D000597,M023,44,1
343,TX000344,AC00232,703.89,2023-09-22 16:42:15,Debit,San Antonio,D000473,M074,62,1
344,TX000345,AC00156,1271.9,2023-08-28 16:43:15,Debit,Houston,D000312,M073,155,1
345,TX000346,AC00442,26.55,2023-09-20 17:25:26,Debit,Houston,D000112,M099,228,1
346,TX000347,AC00375,147.4,2023-06-09 16:10:51,Debit,San Jose,D000283,M067,259,1
347,TX000348,AC00034,202.11,2023-03-30 16:09:26,Debit,Memphis,D000072,M005,18,1
348,TX000349,AC00376,308.42,2023-05-02 16:14:22,Debit,Nashville,D000276,M077,39,1
349,TX000350,AC00029,11.18,2023-02-27 16:39:28,Debit,Miami,D000609,M035,144,1
350,TX000351,AC00040,294.15,2023-02-02 16:19:31,Debit,Fresno,D000504,M020,136,1
351,TX000352,AC00482,29.58,2023-10-30 17:54:19,Debit,Colorado Springs,D000230,M066,121,1
352,TX000353,AC00365,139.45,2023-07-10 16:43:05,Debit,Boston,D000139,M004,31,1
353,TX000354,AC00340,432.63,2023-06-30 17:10:38,Debit,Colorado Springs,D000469,M024,137,1
354,TX000355,AC00349,131.43,2023-02-01 18:47:20,Debit,Charlotte,D000391,M053,65,1
355,TX000356,AC00374,516.72,2023-10-09 18:43:04,Debit,Mesa,D000489,M025,128,1
356,TX000357,AC00261,121.82,2023-02-07 17:20:24,Debit,Colorado Springs,D000095,M094,123,3
357,TX000358,AC00459,374.5,2023-07-24 16:45:31,Credit,San Francisco,D000045,M002,178,1
358,TX000359,AC00331,166.13,2023-09-06 17:01:50,Debit,Omaha,D000473,M013,227,1
359,TX000360,AC00165,626.9,2023-10-10 16:42:09,Debit,Chicago,D000686,M017,146,1
360,TX000361,AC00397,466.85,2023-07-17 16:57:14,Debit,Austin,D000016,M007,165,1
361,TX000362,AC00192,788.84,2023-05-17 17:00:34,Debit,Phoenix,D000402,M055,231,1
362,TX000363,AC00063,873.65,2023-03-23 16:38:40,Credit,Oklahoma City,D000414,M050,59,1
363,TX000364,AC00478,525.28,2023-04-03 16:37:24,Debit,Colorado Springs,D000564,M011,134,1
364,TX000365,AC00272,110.17,2023-09-07 16:08:12,Debit,Raleigh,D000046,M054,137,1
365,TX000366,AC00092,632.69,2023-09-12 16:28:38,Debit,Denver,D000455,M047,76,1
366,TX000367,AC00332,124.35,2023-12-08 16:39:15,Debit,Oklahoma City,D000082,M015,90,1
367,TX000368,AC00087,43.85,2023-03-13 16:25:34,Debit,Fresno,D000092,M013,122,1
368,TX000369,AC00327,283.81,2023-03-09 16:31:54,Debit,San Diego,D000364,M046,29,1
369,TX000370,AC00269,168.53,2023-06-14 16:30:42,Debit,San Francisco,D000602,M100,112,1
370,TX000371,AC00177,218.59,2023-11-27 16:43:28,Credit,Denver,D000004,M088,123,1
371,TX000372,AC00322,132.84,2023-08-21 16:28:17,Debit,Oklahoma City,D000244,M060,143,1
372,TX000373,AC00069,157.37,2023-11-15 16:54:44,Credit,Dallas,D000001,M014,289,1
373,TX000374,AC00264,144.77,2023-07-17 16:48:23,Debit,Albuquerque,D000194,M007,159,1
374,TX000375,AC00014,643.22,2023-05-03 17:04:32,Debit,Atlanta,D000248,M073,93,1
375,TX000376,AC00316,1392.54,2023-11-20 16:51:14,Debit,El Paso,D000113,M013,297,1
376,TX000377,AC00131,208.07,2023-07-10 16:51:12,Debit,Oklahoma City,D000084,M100,36,1
377,TX000378,AC00232,94.3,2023-12-25 17:53:56,Debit,Phoenix,D000446,M042,57,1
378,TX000379,AC00410,295.5,2023-11-23 18:00:00,Debit,Mesa,D000445,M095,36,1
379,TX000380,AC00488,30.23,2023-11-06 17:53:25,Debit,Austin,D000406,M049,99,1
380,TX000381,AC00329,112.05,2023-10-26 16:16:12,Credit,Phoenix,D000156,M078,159,1
381,TX000382,AC00021,180.24,2023-07-03 17:03:48,Debit,Phoenix,D000106,M098,144,1
382,TX000383,AC00188,13.71,2023-05-30 17:54:22,Credit,Denver,D000483,M084,148,1
383,TX000384,AC00341,96.54,2023-03-13 17:26:17,Debit,New York,D000387,M020,95,1
384,TX000385,AC00090,79.35,2023-05-29 17:02:32,Debit,Los Angeles,D000277,M051,70,1
385,TX000386,AC00456,101.04,2023-07-10 18:16:07,Debit,San Antonio,D000020,M067,160,1
386,TX000387,AC00322,74.42,2023-11-23 17:23:16,Debit,El Paso,D000273,M003,68,1
387,TX000388,AC00135,39.66,2023-05-18 16:16:53,Debit,Virginia Beach,D000680,M045,169,1
388,TX000389,AC00279,99.36,2023-05-09 16:55:54,Debit,Seattle,D000019,M004,46,1
389,TX000390,AC00210,123.85,2023-08-25 18:47:28,Debit,Las Vegas,D000274,M047,244,1
390,TX000391,AC00251,426.93,2023-12-25 17:05:00,Debit,Omaha,D000129,M054,248,1
391,TX000392,AC00116,133.73,2023-05-16 16:21:42,Credit,San Jose,D000664,M001,123,1
392,TX000393,AC00131,222.39,2023-08-23 16:32:59,Debit,Virginia Beach,D000008,M088,73,1
393,TX000394,AC00265,215.94,2023-06-05 16:06:43,Credit,Virginia Beach,D000037,M021,140,1
394,TX000395,AC00326,6.3,2023-12-14 18:52:54,Debit,Columbus,D000539,M017,283,5
395,TX000396,AC00411,826.23,2023-05-31 16:25:19,Debit,Colorado Springs,D000056,M042,209,1
396,TX000397,AC00039,416.37,2023-10-11 16:14:28,Debit,Columbus,D000686,M015,67,1
397,TX000398,AC00293,131.46,2023-05-15 16:37:12,Debit,Charlotte,D000287,M006,258,1
398,TX000399,AC00306,202.86,2023-05-22 17:24:46,Credit,Memphis,D000589,M088,149,1
399,TX000400,AC00285,268.39,2023-06-26 18:25:14,Debit,Miami,D000015,M017,171,1
400,TX000401,AC00145,194.85,2023-09-12 16:50:21,Debit,Jacksonville,D000601,M096,130,4
401,TX000402,AC00128,137.35,2023-03-29 18:12:17,Credit,Sacramento,D000051,M028,220,1
402,TX000403,AC00292,712.75,2023-05-26 17:07:56,Debit,Philadelphia,D000573,M074,25,1
403,TX000404,AC00020,353.82,2023-04-10 17:57:59,Debit,Milwaukee,D000043,M035,143,1
404,TX000405,AC00229,507.25,2023-10-30 17:21:38,Debit,Washington,D000672,M063,143,1
405,TX000406,AC00053,212.74,2023-12-14 18:53:34,Debit,Seattle,D000110,M050,128,1
406,TX000407,AC00401,364.42,2023-10-10 17:07:27,Debit,Colorado Springs,D000469,M078,146,1
407,TX000408,AC00208,195.12,2023-07-25 17:42:45,Debit,Louisville,D000603,M043,144,1
408,TX000409,AC00177,230.61,2023-09-04 16:41:19,Debit,Raleigh,D000083,M076,204,1
409,TX000410,AC00136,739.28,2023-06-19 16:46:11,Credit,Tucson,D000576,M026,47,1
410,TX000411,AC00029,390.35,2023-09-26 18:36:46,Credit,Omaha,D000274,M019,61,1
411,TX000412,AC00210,242.03,2023-03-13 16:08:41,Debit,Dallas,D000605,M014,124,1
412,TX000413,AC00421,242.39,2023-11-20 16:29:28,Credit,San Antonio,D000451,M008,271,1
413,TX000414,AC00400,135.03,2023-02-24 17:00:26,Debit,San Francisco,D000029,M097,180,1
414,TX000415,AC00495,83.5,2023-05-15 18:47:35,Debit,Dallas,D000446,M100,91,5
415,TX000416,AC00301,193.54,2023-10-24 16:43:03,Debit,Oklahoma City,D000150,M088,267,1
416,TX000417,AC00434,617.36,2023-11-21 17:05:17,Debit,Kansas City,D000137,M035,61,1
417,TX000418,AC00274,775.23,2023-08-07 16:40:02,Credit,Albuquerque,D000220,M036,38,1
418,TX000419,AC00365,266.57,2023-09-26 17:07:06,Debit,El Paso,D000223,M031,100,1
419,TX000420,AC00480,153.4,2023-03-31 17:36:57,Debit,Mesa,D000599,M057,144,1
420,TX000421,AC00318,946.94,2023-12-11 17:19:07,Debit,Charlotte,D000019,M018,251,1
421,TX000422,AC00235,5.12,2023-10-13 16:08:26,Debit,New York,D000660,M002,90,1
422,TX000423,AC00333,119.11,2023-06-30 16:31:46,Debit,Detroit,D000078,M070,131,1
423,TX000424,AC00262,1096.7,2023-03-27 16:51:20,Debit,Colorado Springs,D000234,M005,147,1
424,TX000425,AC00267,119.72,2023-02-03 18:15:15,Debit,Tucson,D000445,M011,123,1
425,TX000426,AC00490,107.4,2023-06-22 16:47:47,Debit,Virginia Beach,D000271,M079,32,1
426,TX000427,AC00229,115.92,2023-01-17 18:42:28,Debit,Raleigh,D000386,M033,57,1
427,TX000428,AC00196,438.04,2023-08-24 18:54:06,Debit,Philadelphia,D000694,M025,247,1
428,TX000429,AC00182,677.29,2023-05-01 18:28:00,Debit,Houston,D000016,M015,287,1
429,TX000430,AC00357,296.0,2023-05-15 16:25:29,Debit,Las Vegas,D000623,M085,248,1
430,TX000431,AC00443,299.09,2023-01-16 16:14:45,Credit,Boston,D000540,M034,84,1
431,TX000432,AC00499,461.52,2023-05-15 16:40:24,Credit,Denver,D000670,M068,44,1
432,TX000433,AC00285,100.52,2023-01-30 17:28:00,Debit,Las Vegas,D000140,M038,110,1
433,TX000434,AC00475,85.35,2023-07-05 16:08:25,Debit,Washington,D000514,M074,166,1
434,TX000435,AC00217,79.76,2023-02-06 16:26:29,Debit,Raleigh,D000268,M055,170,1
435,TX000436,AC00452,778.49,2023-07-03 16:48:21,Credit,Omaha,D000102,M054,107,1
436,TX000437,AC00357,386.38,2023-01-24 16:00:14,Debit,Phoenix,D000461,M058,135,1
437,TX000438,AC00080,165.25,2023-11-24 17:11:27,Debit,Sacramento,D000124,M025,106,1
438,TX000439,AC00493,14.29,2023-02-28 16:28:25,Debit,Los Angeles,D000317,M070,150,1
439,TX000440,AC00420,232.79,2023-09-20 17:36:06,Credit,Indianapolis,D000160,M019,145,1
440,TX000441,AC00040,1237.56,2023-11-13 17:49:04,Credit,Austin,D000077,M060,159,1
441,TX000442,AC00351,92.29,2023-02-15 16:17:59,Debit,Albuquerque,D000264,M015,115,1
442,TX000443,AC00070,293.97,2023-11-13 17:34:15,Debit,Phoenix,D000444,M047,153,1
443,TX000444,AC00273,136.32,2023-10-11 18:50:24,Debit,Miami,D000548,M060,113,1
444,TX000445,AC00280,251.06,2023-12-06 17:27:14,Debit,Colorado Springs,D000593,M003,34,1
445,TX000446,AC00480,50.17,2023-09-18 16:57:44,Credit,Sacramento,D000549,M039,35,1
446,TX000447,AC00122,21.4,2023-12-26 16:07:28,Debit,Fresno,D000537,M027,258,1
447,TX000448,AC00072,73.28,2023-03-10 17:33:12,Debit,Boston,D000137,M096,21,1
448,TX000449,AC00093,70.23,2023-09-13 16:18:07,Debit,Memphis,D000293,M066,260,1
449,TX000450,AC00407,689.29,2023-01-06 17:30:07,Debit,El Paso,D000286,M034,100,1
450,TX000451,AC00495,745.03,2023-08-03 17:42:02,Debit,Fort Worth,D000031,M075,231,1
451,TX000452,AC00119,54.61,2023-12-04 16:10:04,Debit,Milwaukee,D000079,M043,160,1
452,TX000453,AC00271,54.05,2023-04-25 16:53:22,Debit,Louisville,D000373,M008,146,1
453,TX000454,AC00235,107.47,2023-04-12 17:39:29,Debit,Austin,D000606,M037,144,1
454,TX000455,AC00264,611.11,2023-10-18 18:32:31,Debit,Detroit,D000215,M045,282,4
455,TX000456,AC00307,219.63,2023-11-10 16:06:27,Debit,Charlotte,D000220,M002,44,1
456,TX000457,AC00434,188.7,2023-02-10 16:01:04,Debit,New York,D000501,M099,123,1
457,TX000458,AC00290,93.52,2023-08-14 17:41:24,Debit,Philadelphia,D000430,M011,97,1
458,TX000459,AC00021,275.92,2023-09-18 18:47:52,Credit,Nashville,D000315,M042,107,1
459,TX000460,AC00499,376.79,2023-01-30 17:47:18,Debit,Milwaukee,D000242,M039,265,1
460,TX000461,AC00148,8.98,2023-08-21 16:07:13,Debit,Detroit,D000229,M063,56,1
461,TX000462,AC00200,697.32,2023-05-11 16:30:04,Debit,Atlanta,D000277,M080,91,1
462,TX000463,AC00074,17.45,2023-09-13 16:41:19,Debit,Omaha,D000630,M059,88,1
463,TX000464,AC00417,302.16,2023-10-18 17:47:52,Debit,Kansas City,D000123,M014,138,5
464,TX000465,AC00182,442.74,2023-10-16 17:47:41,Debit,San Diego,D000563,M019,136,1
465,TX000466,AC00177,623.9,2023-08-08 17:44:21,Debit,San Jose,D000162,M005,249,1
466,TX000467,AC00063,445.41,2023-11-20 16:27:31,Debit,Fresno,D000039,M015,235,3
467,TX000468,AC00300,63.41,2023-11-24 17:29:06,Debit,Fort Worth,D000116,M035,36,1
468,TX000469,AC00218,346.85,2023-11-03 18:33:50,Debit,Kansas City,D000128,M025,88,1
469,TX000470,AC00036,71.95,2023-02-13 16:39:52,Credit,Omaha,D000410,M100,53,1
470,TX000471,AC00371,7.5,2023-02-17 16:08:54,Debit,Dallas,D000181,M054,36,1
471,TX000472,AC00398,206.46,2023-11-27 18:26:02,Debit,Virginia Beach,D000620,M013,279,1
472,TX000473,AC00213,423.11,2023-07-25 18:41:02,Debit,Columbus,D000113,M055,47,1
473,TX000474,AC00464,35.84,2023-03-28 17:23:54,Credit,Colorado Springs,D000422,M013,172,1
474,TX000475,AC00219,88.6,2023-02-14 17:01:44,Credit,Raleigh,D000403,M054,105,1
475,TX000476,AC00464,1431.3,2023-09-04 18:46:40,Debit,Oklahoma City,D000563,M082,168,1
476,TX000477,AC00442,53.81,2023-10-16 16:55:44,Credit,Raleigh,D000663,M079,37,2
477,TX000478,AC00054,22.46,2023-05-17 16:03:51,Debit,New York,D000602,M087,78,1
478,TX000479,AC00392,334.89,2023-07-20 18:23:13,Debit,Fort Worth,D000697,M040,260,1
479,TX000480,AC00350,319.27,2023-07-20 16:58:05,Credit,Omaha,D000457,M068,59,1
480,TX000481,AC00306,144.3,2023-12-08 17:24:44,Debit,Oklahoma City,D000098,M049,88,1
481,TX000482,AC00229,348.7,2023-05-02 17:13:45,Credit,Fresno,D000175,M067,149,1
482,TX000483,AC00148,366.21,2023-01-12 17:57:06,Debit,Oklahoma City,D000483,M052,181,1
483,TX000484,AC00305,99.11,2023-05-01 16:58:41,Debit,Philadelphia,D000195,M015,12,1
484,TX000485,AC00329,539.35,2023-05-22 17:34:50,Debit,Milwaukee,D000051,M002,127,1
485,TX000486,AC00400,188.99,2023-06-08 16:43:06,Debit,Oklahoma City,D000551,M065,92,1
486,TX000487,AC00148,1416.69,2023-01-16 17:00:11,Debit,Nashville,D000418,M015,58,1
487,TX000488,AC00128,710.14,2023-03-08 16:20:43,Debit,El Paso,D000667,M059,227,1
488,TX000489,AC00463,308.68,2023-02-27 17:14:10,Debit,Milwaukee,D000391,M064,170,1
489,TX000490,AC00256,166.68,2023-03-27 18:47:56,Debit,Mesa,D000130,M008,139,1
490,TX000491,AC00166,0.99,2023-09-13 16:55:14,Debit,Los Angeles,D000503,M029,133,1
491,TX000492,AC00318,505.19,2023-03-14 16:25:04,Debit,Kansas City,D000660,M023,128,5
492,TX000493,AC00213,66.58,2023-12-04 17:06:43,Debit,Raleigh,D000419,M040,79,1
493,TX000494,AC00075,223.43,2023-02-08 17:59:42,Debit,Dallas,D000095,M091,178,1
494,TX000495,AC00498,659.95,2023-09-20 16:59:45,Debit,Detroit,D000665,M044,114,1
495,TX000496,AC00039,634.86,2023-08-10 16:28:55,Debit,Chicago,D000151,M009,45,1
496,TX000497,AC00114,286.5,2023-10-23 16:58:04,Credit,Boston,D000602,M097,60,1
497,TX000498,AC00326,322.96,2023-11-27 16:21:20,Credit,Philadelphia,D000275,M033,168,1
498,TX000499,AC00450,654.48,2023-08-07 16:37:06,Debit,Columbus,D000277,M047,114,1
499,TX000500,AC00325,157.97,2023-06-21 16:00:51,Debit,Philadelphia,D000635,M009,140,1
500,TX000501,AC00433,120.9,2023-07-12 16:17:27,Debit,Tucson,D000195,M074,52,1
501,TX000502,AC00284,254.77,2023-01-18 16:47:29,Debit,Denver,D000216,M031,57,1
502,TX000503,AC00103,795.96,2023-09-28 17:53:43,Debit,Raleigh,D000283,M014,119,1
503,TX000504,AC00080,149.25,2023-04-10 16:38:45,Debit,Omaha,D000604,M067,142,1
504,TX000505,AC00052,3.42,2023-09-25 16:14:35,Credit,San Antonio,D000484,M092,158,1
505,TX000506,AC00095,68.19,2023-03-14 16:07:32,Credit,Fresno,D000589,M026,189,1
506,TX000507,AC00327,493.42,2023-06-14 17:21:32,Debit,Baltimore,D000474,M039,111,1
507,TX000508,AC00491,37.57,2023-04-26 18:35:50,Debit,El Paso,D000422,M048,42,1
508,TX000509,AC00353,127.0,2023-09-15 17:09:41,Credit,Nashville,D000024,M015,68,5
509,TX000510,AC00266,96.89,2023-03-16 16:02:01,Debit,Sacramento,D000295,M005,53,1
510,TX000511,AC00167,448.33,2023-05-01 16:11:56,Debit,Atlanta,D000452,M031,161,1
511,TX000512,AC00153,1116.48,2023-09-18 17:44:50,Debit,San Diego,D000633,M057,55,1
512,TX000513,AC00012,8.65,2023-06-05 17:08:37,Debit,Las Vegas,D000309,M037,273,1
513,TX000514,AC00469,65.57,2023-04-06 17:24:16,Debit,Miami,D000649,M039,82,1
514,TX000515,AC00127,539.81,2023-02-21 16:14:16,Debit,San Francisco,D000632,M064,177,1
515,TX000516,AC00480,363.53,2023-01-18 17:03:54,Debit,Kansas City,D000131,M068,142,1
516,TX000517,AC00092,64.9,2023-02-14 16:23:39,Credit,Detroit,D000165,M043,72,1
517,TX000518,AC00122,358.18,2023-04-10 16:44:52,Debit,Boston,D000650,M028,157,1
518,TX000519,AC00067,167.2,2023-01-18 17:53:37,Debit,San Antonio,D000002,M036,84,1
519,TX000520,AC00014,121.91,2023-06-26 18:39:52,Debit,Chicago,D000264,M015,133,1
520,TX000521,AC00098,137.57,2023-12-11 17:26:22,Debit,Louisville,D000218,M067,70,1
521,TX000522,AC00345,534.62,2023-12-05 17:51:28,Debit,Oklahoma City,D000354,M007,45,1
522,TX000523,AC00360,463.92,2023-03-13 16:41:12,Debit,Mesa,D000533,M010,199,1
523,TX000524,AC00043,320.14,2023-01-31 16:58:42,Debit,Milwaukee,D000141,M021,96,1
524,TX000525,AC00295,214.93,2023-05-15 17:02:15,Debit,Albuquerque,D000038,M038,52,1
525,TX000526,AC00313,660.02,2023-10-12 16:57:36,Debit,Nashville,D000462,M053,84,1
526,TX000527,AC00173,345.81,2023-06-26 16:10:57,Debit,Raleigh,D000417,M099,135,1
527,TX000528,AC00364,143.54,2023-10-16 16:06:05,Debit,Philadelphia,D000432,M096,80,1
528,TX000529,AC00339,42.55,2023-03-31 18:57:11,Debit,Seattle,D000034,M013,29,1
529,TX000530,AC00265,1063.25,2023-01-17 16:48:10,Credit,Omaha,D000029,M070,128,1
530,TX000531,AC00369,541.79,2023-08-11 16:43:45,Debit,Mesa,D000558,M098,125,1
531,TX000532,AC00033,40.57,2023-02-13 17:02:27,Debit,Columbus,D000380,M096,63,1
532,TX000533,AC00077,120.24,2023-08-28 16:52:22,Debit,Milwaukee,D000570,M087,131,2
533,TX000534,AC00437,498.67,2023-12-05 16:19:23,Debit,Miami,D000690,M036,244,1
534,TX000535,AC00152,227.22,2023-03-27 18:52:04,Debit,El Paso,D000350,M074,220,1
535,TX000536,AC00161,1182.86,2023-12-11 16:06:51,Debit,Tucson,D000673,M050,34,1
536,TX000537,AC00125,56.94,2023-12-11 16:52:47,Credit,Charlotte,D000542,M043,74,1
537,TX000538,AC00311,629.82,2023-07-17 16:22:23,Debit,Colorado Springs,D000198,M056,159,1
538,TX000539,AC00183,59.44,2023-06-13 17:52:56,Debit,Chicago,D000479,M002,176,1
539,TX000540,AC00407,186.69,2023-12-29 16:38:21,Debit,New York,D000546,M015,54,1
